transaction_id,transaction_date,transaction_amount,sector,report_type,province,year,month,day,day_of_week,amount_zscore,month_day
TX-000244,2022-02-06,1045.9472663806691,Money Services,STR,Quebec,2022,2,6,6,-0.4668533408077423,206
TX-000245,2022-02-09,13582.320774206584,Securities,CDR,Ontario,2022,2,9,2,0.6219097343863851,209
TX-000246,2022-02-09,5734.986179118718,Securities,STR,Quebec,2022,2,9,2,-0.05961815248548808,209
TX-000247,2022-05-27,12489.623332435138,Banking,STR,British Columbia,2022,5,27,4,0.5270107888326997,527
TX-000248,2022-09-26,10660.420839208273,Money Services,LCTR,Ontario,2022,9,26,0,0.36814761118126826,926
TX-000249,2022-07-07,715.1943102829073,Real Estate,ETR,Alberta,2022,7,7,3,-0.49557868194293947,707
TX-000250,2022-01-23,20.6551132527788,Casino,STR,Quebec,2022,1,23,6,-0.5558982497612824,123
TX-000251,2022-03-23,9766.964048953296,Casino,LCTR,Alberta,2022,3,23,2,0.29055238303145053,323
TX-000252,2022-08-12,357.63111464617526,Banking,LCTR,British Columbia,2022,8,12,4,-0.5266324475486518,812
TX-000253,2022-12-20,4948.935662681411,Securities,ETR,British Columbia,2022,12,20,1,-0.12788532536446792,1220
TX-000254,2022-03-15,2541.0622327225506,Casino,LCTR,British Columbia,2022,3,15,1,-0.3370051061881396,315
TX-000255,2022-02-06,442.1060606823146,Real Estate,LCTR,Alberta,2022,2,6,6,-0.5192959397487087,206
TX-000256,2022-08-07,755.0453730873352,Casino,ETR,Ontario,2022,8,7,6,-0.49211768377934634,807
TX-000257,2022-01-22,4740.275381484298,Banking,ETR,Saskatchewan,2022,1,22,5,-0.1460071218541162,122
TX-000258,2022-10-12,2664.35339638776,Money Services,LCTR,Newfoundland and Labrador,2022,10,12,2,-0.32629747479756255,1012
TX-000259,2022-01-29,89.88939122444917,Banking,LCTR,Prince Edward Island,2022,1,29,5,-0.5498853684965191,129
TX-000260,2022-02-27,4.120889349183976,Banking,LCTR,Quebec,2022,2,27,6,-0.5573342194579406,227
TX-000261,2022-04-09,2714.3326515361,Banking,ETR,Ontario,2022,4,9,5,-0.3219568600657783,409
TX-000262,2022-10-15,349.8736898222021,Money Services,LCTR,Manitoba,2022,10,15,5,-0.5273061669222541,1015
TX-000263,2022-12-03,27482.9690825525,Banking,ETR,Quebec,2022,12,3,5,1.8291577945960562,1203
TX-000264,2022-12-23,5023.431767311604,Securities,STR,Saskatchewan,2022,12,23,4,-0.12141546325350575,1223
TX-000265,2022-09-14,1673.1021108428831,Money Services,ETR,British Columbia,2022,9,14,2,-0.4123859913263857,914
TX-000266,2022-10-08,6520.217542554589,Securities,LCTR,Ontario,2022,10,8,5,0.00857787832514633,1008
TX-000267,2022-03-01,855.4793778938241,Real Estate,ETR,Prince Edward Island,2022,3,1,1,-0.4833951584127471,301
TX-000268,2022-06-23,3529.8161282164097,Banking,ETR,Manitoba,2022,6,23,3,-0.25113348380898487,623
TX-000269,2022-01-24,17581.311221728123,Money Services,ETR,Ontario,2022,1,24,0,0.9692153674386794,124
TX-000270,2022-07-25,4402.9369219312775,Money Services,STR,Ontario,2022,7,25,0,-0.17530440295178917,725
TX-000271,2022-11-15,5245.04079906702,Banking,LCTR,Nova Scotia,2022,11,15,1,-0.10216908943142718,1115
TX-000272,2022-03-05,2750.0411196799355,Banking,STR,Newfoundland and Labrador,2022,3,5,5,-0.3188556393210004,305
TX-000273,2022-04-05,6684.449289639068,Money Services,ETR,Saskatchewan,2022,4,5,1,0.02284113092276387,405
TX-000274,2022-09-24,2994.755196017029,Banking,STR,Saskatchewan,2022,9,24,5,-0.2976026310144323,924
TX-000275,2022-06-09,74.4292848658512,Securities,STR,New Brunswick,2022,6,9,3,-0.5512280528805882,609
TX-000276,2022-08-30,1712.6449996405868,Securities,STR,Newfoundland and Labrador,2022,8,30,1,-0.40895175755993235,830
TX-000277,2022-03-18,332.76763002793695,Securities,STR,Ontario,2022,3,18,4,-0.5287917996097639,318
TX-000278,2022-06-23,6041.849110987261,Casino,STR,Ontario,2022,6,23,3,-0.03296762000448657,623
TX-000279,2022-12-26,4988.732300757732,Money Services,STR,Quebec,2022,12,26,0,-0.12442905389749898,1226
TX-000280,2022-12-25,4618.087490172234,Banking,CDR,Quebec,2022,12,25,6,-0.15661893588577072,1225
TX-000281,2022-12-14,9102.733538910486,Banking,ETR,Alberta,2022,12,14,2,0.2328650739942304,1214
TX-000282,2022-03-25,3799.951347343988,Securities,ETR,Ontario,2022,3,25,4,-0.22767269176158936,325
TX-000283,2022-05-07,3484.5450505539134,Money Services,STR,Alberta,2022,5,7,5,-0.2550652011993771,507
TX-000284,2022-03-28,5223.652388350857,Securities,LCTR,New Brunswick,2022,3,28,0,-0.10402663713533912,328
TX-000285,2022-08-26,1786.0230571027723,Banking,ETR,Ontario,2022,8,26,4,-0.4025789959758564,826
TX-000286,2022-11-03,730.859880557464,Banking,LCTR,New Brunswick,2022,11,3,3,-0.49421815336135655,1103
TX-000287,2022-11-08,33590.58053111724,Money Services,STR,Ontario,2022,11,8,1,2.3595936354458087,1108
TX-000288,2022-04-03,2420.8174150225072,Banking,ETR,British Columbia,2022,4,3,6,-0.3474481675258965,403
TX-000289,2022-08-01,6812.897236305864,Money Services,LCTR,New Brunswick,2022,8,1,0,0.03399662029359424,801
TX-000290,2022-12-30,7930.738664999828,Securities,LCTR,Ontario,2022,12,30,4,0.13107927906444825,1230
TX-000291,2022-04-15,2597.8318708364645,Money Services,LCTR,Quebec,2022,4,15,4,-0.3320747580510186,415
TX-000292,2022-09-19,5306.5411863288255,Trust and Loan,STR,Newfoundland and Labrador,2022,9,19,0,-0.09682788364181082,919
TX-000293,2022-05-11,4772.2980884299,Money Services,ETR,British Columbia,2022,5,11,2,-0.14322600330588775,511
TX-000294,2022-01-08,2310.7297952324934,Money Services,LCTR,Newfoundland and Labrador,2022,1,8,5,-0.3570090932105496,108
TX-000295,2022-01-02,831.3240904911123,Real Estate,LCTR,British Columbia,2022,1,2,6,-0.485493004729974,102
TX-000296,2022-11-12,2308.334384941586,Securities,LCTR,Ontario,2022,11,12,5,-0.3572171305885881,1112
TX-000297,2022-08-19,740.3535984151977,Securities,CDR,Manitoba,2022,8,19,4,-0.4933936398412896,819
TX-000298,2022-08-17,36.35161380348029,Securities,LCTR,Newfoundland and Labrador,2022,8,17,2,-0.5545350349369395,817
TX-000299,2022-10-30,1129.1352833388555,Real Estate,LCTR,New Brunswick,2022,10,30,6,-0.45962860064615124,1030
TX-000300,2022-04-03,1786.7866062137728,Casino,LCTR,British Columbia,2022,4,3,6,-0.4025126830124116,403
TX-000301,2022-06-20,22776.19279218366,Banking,LCTR,Newfoundland and Labrador,2022,6,20,0,1.4203821446879117,620
TX-000302,2022-04-17,7046.02674877249,Money Services,LCTR,Quebec,2022,4,17,6,0.054243528600308344,417
TX-000303,2022-02-13,2668.1071790391075,Real Estate,LCTR,Ontario,2022,2,13,6,-0.325971465051559,213
TX-000304,2022-11-30,237.91039383937783,Securities,CDR,Alberta,2022,11,30,2,-0.5370299919476517,1130
TX-000305,2022-04-29,1071.6500468122335,Banking,STR,British Columbia,2022,4,29,4,-0.4646210973087559,429
TX-000306,2022-06-28,171.2975320480581,Banking,CDR,Saskatchewan,2022,6,28,1,-0.5428152076008168,628
TX-000307,2022-10-26,70.37685636209989,Banking,CDR,Ontario,2022,10,26,2,-0.5515799995194622,1026
TX-000308,2022-07-03,3363.398579791863,Securities,LCTR,British Columbia,2022,7,3,6,-0.2655865695977792,703
TX-000309,2022-05-06,1586.1721173925505,Money Services,STR,Ontario,2022,5,6,4,-0.4199357158887965,506
TX-000310,2022-12-07,402.3074370249624,Money Services,LCTR,Quebec,2022,12,7,2,-0.5227523836600697,1207
TX-000311,2022-03-27,1251.4625892871668,Money Services,CDR,Newfoundland and Labrador,2022,3,27,6,-0.449004678686475,327
TX-000312,2022-04-24,1184.7203584301978,Casino,ETR,Prince Edward Island,2022,4,24,6,-0.45480112982665416,424
TX-000313,2022-11-24,8868.244086006825,Real Estate,LCTR,Quebec,2022,11,24,3,0.21250005713472125,1124
TX-000314,2022-05-22,2217.211289105776,Money Services,STR,Ontario,2022,5,22,6,-0.3651310190812589,522
TX-000315,2022-07-11,199.61824421188544,Trust and Loan,LCTR,Quebec,2022,7,11,0,-0.5403556011087218,711
TX-000316,2022-03-14,386.64820645218254,Banking,STR,Ontario,2022,3,14,0,-0.5241123616491549,314
TX-000317,2022-04-12,1716.6251114951003,Money Services,ETR,Prince Edward Island,2022,4,12,1,-0.40860609150111304,412
TX-000318,2022-10-06,2570.717378914145,Casino,STR,Ontario,2022,10,6,3,-0.33442960633224145,1006
TX-000319,2022-03-30,1726.0264490402744,Money Services,LCTR,Ontario,2022,3,30,2,-0.40778960105670886,330
TX-000320,2022-11-12,3744.748293254117,Securities,LCTR,Nova Scotia,2022,11,12,5,-0.23246698469594362,1112
TX-000321,2022-04-12,308.72195127750854,Money Services,LCTR,Ontario,2022,4,12,1,-0.5308801265988332,412
TX-000322,2022-09-22,2105.5161744508787,Real Estate,LCTR,Ontario,2022,9,22,3,-0.37483155300679255,922
TX-000323,2022-04-27,9587.39495558624,Banking,STR,Ontario,2022,4,27,2,0.2749571075570807,427
TX-000324,2022-10-27,2956.813392250153,Securities,LCTR,Ontario,2022,10,27,3,-0.300897813223374,1027
TX-000325,2022-12-30,24733.49805115868,Banking,STR,Alberta,2022,12,30,4,1.5903708333246185,1230
TX-000326,2022-10-30,300.21123510428407,Trust and Loan,LCTR,Newfoundland and Labrador,2022,10,30,6,-0.5316192680664259,1030
TX-000327,2022-11-20,19739.51587130091,Securities,STR,Ontario,2022,11,20,6,1.156651832194637,1120
TX-000328,2022-02-21,5582.781666080578,Real Estate,LCTR,Ontario,2022,2,21,0,-0.07283685991873269,221
TX-000329,2022-04-16,4578.837594535483,Money Services,STR,Nova Scotia,2022,4,16,5,-0.1600277236861534,416
TX-000330,2022-12-11,3440.1387492110016,Banking,ETR,Prince Edward Island,2022,12,11,6,-0.2589218142125363,1211
TX-000331,2022-06-08,6385.904650967582,Banking,LCTR,Manitoba,2022,6,8,2,-0.003086971704345658,608
TX-000332,2022-02-05,2473.5521601841338,Banking,ETR,Newfoundland and Labrador,2022,2,5,5,-0.34286824309432873,205
TX-000333,2022-06-22,4935.000519076591,Trust and Loan,LCTR,Quebec,2022,6,22,2,-0.1290955692834915,622
TX-000334,2022-08-02,4334.820639505119,Casino,LCTR,British Columbia,2022,8,2,1,-0.18122018817299365,802
TX-000335,2022-05-01,10806.617514867476,Real Estate,LCTR,British Columbia,2022,5,1,6,0.3808445479847631,501
TX-000336,2022-10-20,1547.0989992469808,Money Services,ETR,Ontario,2022,10,20,3,-0.4233291508596864,1020
TX-000337,2022-12-11,409.82321142364776,Money Services,LCTR,Ontario,2022,12,11,6,-0.5220996512218036,1211
TX-000338,2022-06-24,1132.4032969501752,Real Estate,LCTR,Ontario,2022,6,24,4,-0.4593447791289465,624
TX-000339,2022-05-30,96.14913081170462,Money Services,LCTR,Ontario,2022,5,30,0,-0.5493417205812204,530
TX-000340,2022-05-18,1261.0093615215656,Money Services,STR,British Columbia,2022,5,18,2,-0.44817555748251486,518
TX-000341,2022-11-16,604.3228926164202,Money Services,LCTR,Nova Scotia,2022,11,16,2,-0.5052076791624577,1116
TX-000342,2022-06-16,6747.962691888239,Banking,LCTR,Quebec,2022,6,16,3,0.028357163697766957,616
TX-000343,2022-03-09,6743.635221194855,Securities,STR,Alberta,2022,3,9,2,0.027981330104662906,309
TX-000344,2022-08-20,5137.374220007132,Securities,LCTR,Newfoundland and Labrador,2022,8,20,5,-0.11151975177725613,820
TX-000345,2022-03-11,1917.2244565391368,Banking,LCTR,Alberta,2022,3,11,4,-0.39118437383645255,311
TX-000346,2022-01-05,294.2342228690076,Money Services,STR,Ontario,2022,1,5,2,-0.5321383615839962,105
TX-000347,2022-03-08,3559.933061383722,Banking,LCTR,Ontario,2022,3,8,1,-0.24851787852646917,308
TX-000348,2022-08-03,2095.3086984472225,Securities,CDR,Nova Scotia,2022,8,3,2,-0.3757180552282502,803
TX-000349,2022-04-26,251.21085074422788,Securities,CDR,British Columbia,2022,4,26,1,-0.5358748695071651,426
TX-000350,2022-10-14,7547.635722995936,Banking,LCTR,Nova Scotia,2022,10,14,4,0.09780742919560918,1014
TX-000351,2022-02-24,7585.729625316327,Banking,LCTR,Prince Edward Island,2022,2,24,3,0.10111582090957674,224
TX-000352,2022-05-24,2126.9785293292443,Banking,CDR,Alberta,2022,5,24,1,-0.37296758337604646,524
TX-000353,2022-12-26,7957.857111283015,Banking,LCTR,Alberta,2022,12,26,0,0.1334344707752997,1226
TX-000354,2022-08-19,12256.82205478186,Money Services,LCTR,British Columbia,2022,8,19,4,0.5067923871706339,819
TX-000355,2022-05-22,513.406403544523,Banking,LCTR,Newfoundland and Labrador,2022,5,22,6,-0.5131036242031809,522
TX-000356,2022-09-15,20209.77698916196,Securities,LCTR,Newfoundland and Labrador,2022,9,15,3,1.1974932238863414,915
TX-000357,2022-06-03,4435.582434660292,Securities,CDR,Ontario,2022,6,3,4,-0.17246919476275885,603
TX-000358,2022-12-08,3971.227419152381,Securities,LCTR,Newfoundland and Labrador,2022,12,8,3,-0.2127976513415775,1208
TX-000359,2022-06-15,9744.538522483115,Securities,ETR,Quebec,2022,6,15,2,0.2886047635586198,615
TX-000360,2022-05-14,628.1817898047493,Banking,ETR,New Brunswick,2022,5,14,5,-0.503135573839711,514
TX-000361,2022-06-12,792.1509102883806,Money Services,LCTR,Saskatchewan,2022,6,12,6,-0.48889512992319956,612
TX-000362,2022-09-13,19435.63039631173,Securities,LCTR,New Brunswick,2022,9,13,1,1.1302598868645537,913
TX-000363,2022-04-05,3060.927624209724,Money Services,ETR,British Columbia,2022,4,5,1,-0.29185566628279236,405
TX-000364,2022-01-25,5511.76090532731,Banking,LCTR,Ontario,2022,1,25,1,-0.07900489422563049,125
TX-000365,2022-03-20,27433.515106619965,Securities,CDR,Nova Scotia,2022,3,20,6,1.8248627994857662,320
TX-000366,2022-05-21,20112.82635614692,Real Estate,STR,Quebec,2022,5,21,5,1.1890732235347583,521
TX-000367,2022-06-09,1022.5489349759976,Money Services,LCTR,British Columbia,2022,6,9,3,-0.4688854467623598,609
TX-000368,2022-01-05,8349.884684981089,Securities,STR,Saskatchewan,2022,1,5,2,0.167481409982556,105
TX-000369,2022-09-10,4718.281636624326,Banking,LCTR,British Columbia,2022,9,10,5,-0.1479172418161475,910
TX-000370,2022-05-29,531.2650370667283,Banking,STR,Ontario,2022,5,29,6,-0.5115526317458915,529
TX-000371,2022-09-09,4695.966582697415,Money Services,STR,British Columbia,2022,9,9,4,-0.14985526693333304,909
TX-000372,2022-11-04,793.342455216317,Money Services,ETR,Ontario,2022,11,4,4,-0.48879164623877025,1104
TX-000373,2022-04-26,2306.494799013603,Money Services,LCTR,Ontario,2022,4,26,1,-0.3573768955501845,426
TX-000374,2022-01-14,809.7648412607695,Securities,CDR,British Columbia,2022,1,14,4,-0.48736538947315766,114
TX-000375,2022-03-03,3003.141490835477,Banking,STR,Prince Edward Island,2022,3,3,3,-0.2968742953334383,303
TX-000376,2022-11-10,877.7872353429905,Money Services,LCTR,Quebec,2022,11,10,3,-0.48145775829761933,1110
TX-000377,2022-08-01,927.374477012164,Banking,STR,Newfoundland and Labrador,2022,8,1,0,-0.47715118928095585,801
TX-000378,2022-07-07,5151.056821532396,Securities,STR,British Columbia,2022,7,7,3,-0.11033144071552825,707
TX-000379,2022-07-15,12255.124823698989,Banking,LCTR,Quebec,2022,7,15,4,0.5066449854892826,715
TX-000380,2022-08-09,2222.1479186859506,Securities,ETR,Quebec,2022,8,9,1,-0.36470228105750346,809
TX-000381,2022-04-15,440.4301994577575,Money Services,CDR,Quebec,2022,4,15,4,-0.5194414854936013,415
TX-000382,2022-02-17,1247.6217813959067,Casino,STR,Quebec,2022,2,17,3,-0.44933824642903686,217
TX-000383,2022-10-04,10087.045229402022,Securities,LCTR,Ontario,2022,10,4,1,0.31835089829741414,1004
TX-000384,2022-03-20,14125.90880623879,Securities,ETR,British Columbia,2022,3,20,6,0.6691194459528639,320
TX-000385,2022-03-28,5778.427068743999,Banking,STR,Ontario,2022,3,28,0,-0.05584538386559454,328
TX-000386,2022-04-19,9118.266381676129,Banking,STR,Ontario,2022,4,19,1,0.23421407541361777,419
TX-000387,2022-08-20,1904.3531873579457,Banking,LCTR,Prince Edward Island,2022,8,20,5,-0.39230222204084886,820
TX-000388,2022-01-28,1916.0795261970495,Securities,LCTR,Quebec,2022,1,28,4,-0.3912838091220521,128
TX-000389,2022-01-08,1310.870707709371,Banking,STR,Saskatchewan,2022,1,8,5,-0.44384518294677966,108
TX-000390,2022-08-11,8407.900369974759,Banking,CDR,Ontario,2022,8,11,3,0.17251997520748097,811
TX-000391,2022-02-18,1252.109071096108,Banking,STR,Saskatchewan,2022,2,18,4,-0.4489485328224481,218
TX-000392,2022-04-29,172.9041311788615,Trust and Loan,ETR,Manitoba,2022,4,29,4,-0.5426756771529432,429
TX-000393,2022-09-15,4454.234473548633,Securities,ETR,Quebec,2022,9,15,3,-0.17084929637619328,915
TX-000394,2022-08-14,563.6129775329257,Banking,CDR,British Columbia,2022,8,14,6,-0.5087432672102713,814
TX-000395,2022-06-02,2076.0300413887435,Securities,LCTR,British Columbia,2022,6,2,3,-0.37739237435502954,602
TX-000396,2022-08-01,5695.403783904784,Securities,STR,Saskatchewan,2022,8,1,0,-0.06305581731812637,801
TX-000397,2022-05-02,9679.89523340185,Real Estate,ETR,Quebec,2022,5,2,0,0.28299060200170345,502
TX-000398,2022-01-18,4982.808254357198,Banking,CDR,Ontario,2022,1,18,1,-0.12494354742089409,118
TX-000399,2022-08-26,8207.40891594092,Money Services,STR,Ontario,2022,8,26,4,0.15510762769663522,826
TX-000400,2022-08-23,1337.356369739464,Securities,ETR,British Columbia,2022,8,23,1,-0.4415449474901355,823
TX-000401,2022-08-01,6783.674107636066,Casino,STR,Ontario,2022,8,1,0,0.03145864043702241,801
TX-000402,2022-03-29,1825.2670006953297,Securities,ETR,Ontario,2022,3,29,1,-0.3991707251005586,329
TX-000403,2022-01-03,1517.3734828780305,Securities,LCTR,Quebec,2022,1,3,0,-0.4259107622478114,103
TX-000404,2022-10-08,7730.835541365315,Banking,LCTR,Alberta,2022,10,8,5,0.11371802706494806,1008
TX-000405,2022-05-09,7185.348738427073,Real Estate,STR,British Columbia,2022,5,9,0,0.06634341042050107,509
TX-000406,2022-11-16,9039.242055373186,Banking,LCTR,Ontario,2022,11,16,2,0.22735094482269963,1116
TX-000407,2022-08-19,4648.929543243521,Money Services,LCTR,Ontario,2022,8,19,4,-0.15394035515217716,819
TX-000408,2022-03-27,11247.957692374246,Casino,ETR,Alberta,2022,3,27,6,0.4191742043697638,327
TX-000409,2022-05-01,25563.49821538263,Securities,LCTR,British Columbia,2022,5,1,6,1.662454959619035,501
TX-000410,2022-03-11,13096.459511133024,Trust and Loan,LCTR,Nova Scotia,2022,3,11,4,0.5797134961703294,311
TX-000411,2022-01-20,8337.7855082506,Banking,STR,Ontario,2022,1,20,3,0.16643061671637088,120
TX-000412,2022-11-06,6092.832724756152,Banking,LCTR,Newfoundland and Labrador,2022,11,6,6,-0.028539778406047014,1106
TX-000413,2022-02-26,2167.652690459858,Securities,ETR,Ontario,2022,2,26,5,-0.36943510049925093,226
TX-000414,2022-01-03,271.8378829330392,Securities,LCTR,Ontario,2022,1,3,0,-0.5340834462551378,103
TX-000415,2022-09-11,3056.2020771457287,Securities,LCTR,Alberta,2022,9,11,6,-0.2922660721430005,911
TX-000416,2022-11-01,4989.728475269659,Banking,LCTR,Ontario,2022,11,1,1,-0.1243425378069918,1101
TX-000417,2022-11-10,6355.248362570223,Casino,LCTR,Nova Scotia,2022,11,10,3,-0.005749419086653616,1110
TX-000418,2022-08-16,536.0240532684423,Money Services,STR,Newfoundland and Labrador,2022,8,16,1,-0.5111393191470412,816
TX-000419,2022-04-23,4401.474615274547,Money Services,CDR,Quebec,2022,4,23,5,-0.17543140183958272,423
TX-000420,2022-10-28,791.9187955216689,Money Services,LCTR,British Columbia,2022,10,28,4,-0.48891528870253437,1028
TX-000421,2022-07-17,56185.16925338863,Money Services,ETR,Saskatchewan,2022,7,17,6,4.321895882156147,717
TX-000422,2022-11-21,849.8905043892413,Securities,LCTR,Alberta,2022,11,21,0,-0.4838805427306219,1121
TX-000423,2022-04-23,4227.225579285572,Securities,LCTR,Quebec,2022,4,23,5,-0.19056463922713643,423
TX-000424,2022-02-20,20954.039496304216,Banking,LCTR,Quebec,2022,2,20,6,1.2621311780380777,220
TX-000425,2022-12-15,2811.5252793237432,Securities,LCTR,Quebec,2022,12,15,3,-0.3135158428728705,1215
TX-000426,2022-12-22,589.8195070596057,Banking,ETR,Ontario,2022,12,22,3,-0.506467273944769,1222
TX-000427,2022-05-09,8331.552615967028,Banking,STR,British Columbia,2022,5,9,0,0.16588930044450179,509
TX-000428,2022-12-30,598.9948675423062,Casino,LCTR,Saskatchewan,2022,12,30,4,-0.5056704092303502,1230
TX-000429,2022-12-30,184.1545049716653,Banking,STR,Manitoba,2022,12,30,4,-0.5416986010024847,1230
TX-000430,2022-09-27,1216.8371724773851,Banking,ETR,Nova Scotia,2022,9,27,1,-0.4520118382340237,927
TX-000431,2022-07-24,1329.964859407613,Banking,ETR,Alberta,2022,7,24,6,-0.44218688780199766,724
TX-000432,2022-12-04,15796.40497726846,Banking,LCTR,Nova Scotia,2022,12,4,6,0.8141992449182422,1204
TX-000433,2022-01-07,368.1731973469771,Banking,ETR,Ontario,2022,1,7,4,-0.5257168852950933,107
TX-000434,2022-05-23,13520.522280792107,Securities,ETR,Prince Edward Island,2022,5,23,0,0.6165426385759175,523
TX-000435,2022-05-22,6903.767367223732,Trust and Loan,STR,Ontario,2022,5,22,6,0.04188853920616254,522
TX-000436,2022-08-06,885.8299493447297,Banking,LCTR,Quebec,2022,8,6,5,-0.48075926203600317,806
TX-000437,2022-06-10,677.9390117587636,Banking,STR,Quebec,2022,6,10,4,-0.4988142423195588,610
TX-000438,2022-10-16,3450.3960392026743,Banking,ETR,Ontario,2022,10,16,6,-0.2580309857295208,1016
TX-000439,2022-06-18,8729.418005215932,Securities,LCTR,British Columbia,2022,6,18,5,0.20044324417005596,618
