transaction_id,transaction_date,transaction_amount,sector,report_type,province
TX-000384,2022-03-20,14125.90880623879,Securities,ETR,British Columbia
TX-000385,2022-03-28,5778.4270687439985,Banking,STR,Ontario
TX-000386,2022-04-19,9118.266381676127,Banking,STR,Ontario
TX-000387,2022-08-20,1904.3531873579457,Banking,LCTR,Prince Edward Island
TX-000388,2022-01-28,1916.0795261970497,Securities,LCTR,Quebec
TX-000389,2022-01-08,1310.8707077093707,Banking,STR,Saskatchewan
TX-000390,2022-08-11,8407.900369974759,Banking,CDR,Ontario
TX-000391,2022-02-18,1252.109071096108,Banking,STR,Saskatchewan
TX-000392,2022-04-29,172.9041311788615,Trust and Loan,ETR,Manitoba
TX-000393,2022-09-15,4454.234473548633,Securities,ETR,Quebec
TX-000394,2022-08-14,563.6129775329257,Banking,CDR,British Columbia
TX-000395,2022-06-02,2076.0300413887435,Securities,LCTR,British Columbia
TX-000396,2022-08-01,5695.403783904784,Securities,STR,Saskatchewan
TX-000397,2022-05-02,9679.89523340185,Real Estate,ETR,Quebec
TX-000398,2022-01-18,4982.808254357198,Banking,CDR,Ontario
TX-000399,2022-08-26,8207.40891594092,Money Services,STR,Ontario
TX-000400,2022-08-23,1337.356369739464,Securities,ETR,British Columbia
TX-000401,2022-08-01,6783.674107636066,Casino,STR,Ontario
TX-000402,2022-03-29,1825.2670006953297,Securities,ETR,Ontario
TX-000403,2022-01-03,1517.3734828780305,Securities,LCTR,Quebec
TX-000404,2022-10-08,7730.835541365315,Banking,LCTR,Alberta
TX-000405,2022-05-09,7185.348738427073,Real Estate,STR,British Columbia
TX-000406,2022-11-16,9039.242055373186,Banking,LCTR,Ontario
TX-000407,2022-08-19,4648.929543243521,Money Services,LCTR,Ontario
TX-000408,2022-03-27,11247.957692374246,Casino,ETR,Alberta
TX-000409,2022-05-01,25563.49821538263,Securities,LCTR,British Columbia
TX-000410,2022-03-11,13096.459511133025,Trust and Loan,LCTR,Nova Scotia
TX-000411,2022-01-20,8337.7855082506,Banking,STR,Ontario
TX-000412,2022-11-06,6092.832724756152,Banking,LCTR,Newfoundland and Labrador
TX-000413,2022-02-26,2167.652690459858,Securities,ETR,Ontario
TX-000414,2022-01-03,271.8378829330392,Securities,LCTR,Ontario
TX-000415,2022-09-11,3056.2020771457287,Securities,LCTR,Alberta
TX-000416,2022-11-01,4989.728475269659,Banking,LCTR,Ontario
TX-000417,2022-11-10,6355.2483625702225,Casino,LCTR,Nova Scotia
TX-000418,2022-08-16,536.0240532684423,Money Services,STR,Newfoundland and Labrador
TX-000419,2022-04-23,4401.474615274547,Money Services,CDR,Quebec
TX-000420,2022-10-28,791.9187955216689,Money Services,LCTR,British Columbia
TX-000421,2022-07-17,56185.16925338863,Money Services,ETR,Saskatchewan
TX-000422,2022-11-21,849.8905043892413,Securities,LCTR,Alberta
TX-000423,2022-04-23,4227.225579285572,Securities,LCTR,Quebec
TX-000424,2022-02-20,20954.039496304216,Banking,LCTR,Quebec
TX-000425,2022-12-15,2811.5252793237432,Securities,LCTR,Quebec
TX-000426,2022-12-22,589.8195070596057,Banking,ETR,Ontario
TX-000427,2022-05-09,8331.552615967028,Banking,STR,British Columbia
TX-000428,2022-12-30,598.9948675423062,Casino,LCTR,Saskatchewan
TX-000429,2022-12-30,184.1545049716653,Banking,STR,Manitoba
TX-000430,2022-09-27,1216.8371724773851,Banking,ETR,Nova Scotia
TX-000431,2022-07-24,1329.964859407613,Banking,ETR,Alberta
TX-000432,2022-12-04,15796.40497726846,Banking,LCTR,Nova Scotia
TX-000433,2022-01-07,368.1731973469771,Banking,ETR,Ontario
TX-000434,2022-05-23,13520.522280792107,Securities,ETR,Prince Edward Island
TX-000435,2022-05-22,6903.767367223732,Trust and Loan,STR,Ontario
TX-000436,2022-08-06,885.8299493447297,Banking,LCTR,Quebec
TX-000437,2022-06-10,677.9390117587636,Banking,STR,Quebec
TX-000438,2022-10-16,3450.3960392026743,Banking,ETR,Ontario
TX-000439,2022-06-18,8729.418005215932,Securities,LCTR,British Columbia
TX-000440,2022-04-08,3036.9107187497634,Banking,CDR,Quebec
TX-000441,2022-03-07,419.17058546107944,Real Estate,LCTR,Ontario
TX-000442,2022-03-17,260.5218908638651,Securities,ETR,Ontario
TX-000443,2022-07-11,8812.410205196456,Securities,LCTR,Quebec
TX-000444,2022-06-03,1738.8580210150174,Casino,LCTR,British Columbia
TX-000445,2022-08-01,5389.31066112526,Banking,STR,Quebec
TX-000446,2022-06-17,43634.439137266134,Casino,STR,Alberta
TX-000447,2022-09-11,1834.4831577365105,Banking,LCTR,Prince Edward Island
TX-000448,2022-06-16,5338.080691954175,Casino,LCTR,Prince Edward Island
TX-000449,2022-11-03,909.709282593838,Banking,STR,Newfoundland and Labrador
TX-000450,2022-10-24,4115.871877510366,Money Services,ETR,Newfoundland and Labrador
TX-000451,2022-08-26,3560.758641712227,Banking,LCTR,Prince Edward Island
TX-000452,2022-09-20,4626.086175123263,Securities,ETR,British Columbia
TX-000453,2022-08-08,944.6594904229099,Banking,ETR,Ontario
TX-000454,2022-04-17,1621.3952683766154,Casino,CDR,Quebec
TX-000455,2022-05-17,9175.492794669857,Securities,CDR,Nova Scotia
TX-000456,2022-01-21,6764.251706437943,Banking,CDR,Saskatchewan
TX-000457,2022-02-28,733.7329095496802,Banking,LCTR,Ontario
TX-000458,2022-10-08,9988.026429204547,Banking,LCTR,Saskatchewan
TX-000459,2022-09-22,9814.792977846178,Securities,ETR,New Brunswick
TX-000460,2022-12-30,2788.107281105876,Securities,LCTR,Quebec
TX-000461,2022-10-13,793.3894694892474,Money Services,ETR,British Columbia
TX-000462,2022-06-12,631.619223944202,Banking,LCTR,Ontario
TX-000463,2022-10-06,4740.47835573143,Securities,ETR,Ontario
TX-000464,2022-09-28,1243.424767274166,Banking,ETR,British Columbia
TX-000465,2022-09-05,292.9485606288362,Banking,ETR,British Columbia
TX-000466,2022-09-04,1399.6738887985782,Money Services,LCTR,Ontario
TX-000467,2022-10-21,1957.230297541248,Banking,ETR,Nova Scotia
TX-000468,2022-05-22,15490.791630585896,Banking,ETR,Alberta
TX-000469,2022-07-26,1281.7030954583374,Real Estate,LCTR,Ontario
TX-000470,2022-04-01,2184.271200580448,Securities,STR,Newfoundland and Labrador
TX-000471,2022-07-09,2110.3191996845185,Trust and Loan,STR,Nova Scotia
TX-000472,2022-10-08,2446.9186679052777,Banking,CDR,British Columbia
TX-000473,2022-03-24,32268.93309261963,Casino,LCTR,Quebec
TX-000474,2022-06-22,27310.51095408161,Money Services,LCTR,Quebec
TX-000475,2022-10-02,12810.884490033026,Banking,ETR,Ontario
TX-000476,2022-10-13,190.6797066149468,Securities,STR,Quebec
TX-000477,2022-11-05,1515.3367921848226,Banking,ETR,Alberta
TX-000478,2022-03-09,13140.699351054467,Real Estate,LCTR,New Brunswick
TX-000479,2022-04-30,854.4381607976214,Banking,STR,Prince Edward Island
TX-000480,2022-06-07,2514.1430973475653,Banking,ETR,Ontario
TX-000481,2022-05-29,266.51456244144447,Casino,LCTR,British Columbia
TX-000482,2022-07-20,16156.773591062165,Money Services,ETR,Quebec
TX-000483,2022-03-06,102.37414132034495,Money Services,STR,Quebec
TX-000484,2022-06-23,8124.421135168862,Money Services,ETR,Nova Scotia
TX-000485,2022-08-20,22655.843650845396,Securities,ETR,Ontario
TX-000486,2022-11-07,3327.896659493863,Banking,LCTR,Ontario
TX-000487,2022-12-08,1296.3091043417774,Banking,LCTR,Saskatchewan
TX-000488,2022-03-13,4950.542441353101,Banking,STR,Newfoundland and Labrador
TX-000489,2022-09-25,4486.163141485786,Real Estate,STR,Ontario
TX-000490,2022-04-03,2920.1129046656106,Money Services,LCTR,Nova Scotia
TX-000491,2022-12-06,972.0833802576201,Securities,STR,Alberta
TX-000492,2022-07-09,10475.925990226851,Casino,STR,Ontario
TX-000493,2022-09-02,4042.429009810884,Securities,STR,Quebec
TX-000494,2022-09-22,9711.42954673427,Banking,ETR,Ontario
TX-000495,2022-02-28,3274.1416364357324,Real Estate,LCTR,Ontario
TX-000496,2022-05-27,2707.0165448547523,Real Estate,STR,Newfoundland and Labrador
TX-000497,2022-01-19,2358.3388278578686,Real Estate,ETR,Ontario
TX-000498,2022-08-28,1511.9946905452864,Money Services,CDR,Ontario
TX-000499,2022-06-02,4988.256088496494,Banking,STR,Alberta
TX-000500,2022-06-24,12728.507374088394,Banking,LCTR,Quebec
TX-000501,2022-03-23,394.8961604832113,Securities,LCTR,Quebec
TX-000502,2022-11-28,339.9601098010985,Securities,CDR,Ontario
TX-000503,2022-04-15,5157.2253541722075,Real Estate,LCTR,Ontario
TX-000504,2022-02-20,16592.931218601996,Money Services,ETR,Ontario
TX-000505,2022-06-04,7165.93718206921,Securities,ETR,Saskatchewan
TX-000506,2022-09-15,47.21379801067238,Securities,STR,Ontario
TX-000507,2022-10-28,2261.873456546282,Real Estate,ETR,British Columbia
TX-000508,2022-10-06,9713.194415291477,Banking,LCTR,Quebec
TX-000509,2022-04-09,328.4473589372117,Securities,ETR,Ontario
TX-000510,2022-12-30,8975.221284326506,Casino,ETR,Quebec
TX-000511,2022-03-04,425.23175238683655,Real Estate,STR,Newfoundland and Labrador
TX-000512,2022-04-28,6308.594551346205,Money Services,LCTR,British Columbia
TX-000513,2022-01-07,634.704375955244,Real Estate,LCTR,British Columbia
TX-000514,2022-06-06,3381.5760332990276,Securities,STR,Newfoundland and Labrador
TX-000515,2022-05-06,4369.533070544576,Banking,ETR,Ontario
TX-000516,2022-06-25,1032.9952658022346,Trust and Loan,LCTR,Ontario
TX-000517,2022-12-31,31811.28881594119,Banking,CDR,Ontario
TX-000518,2022-02-14,2140.204989037009,Banking,STR,Newfoundland and Labrador
TX-000519,2022-08-22,2229.8910813997886,Banking,STR,Ontario
TX-000520,2022-05-02,506.2178952436502,Trust and Loan,LCTR,Quebec
TX-000521,2022-07-15,72327.75275174687,Securities,STR,Ontario
TX-000522,2022-05-06,2182.05570179123,Securities,LCTR,Ontario
TX-000523,2022-06-14,2968.547942844013,Securities,STR,British Columbia
TX-000524,2022-12-09,2614.259313338296,Banking,STR,British Columbia
TX-000525,2022-12-07,1825.7298376689635,Banking,CDR,Ontario
TX-000526,2022-04-02,4188.585129500304,Trust and Loan,STR,Quebec
TX-000527,2022-09-30,6999.070801806455,Banking,LCTR,Prince Edward Island
TX-000528,2022-10-02,940.8020302353704,Securities,STR,Ontario
TX-000529,2022-06-13,15852.34983221835,Banking,LCTR,Ontario
TX-000530,2022-11-06,3564.9166041220415,Real Estate,STR,Prince Edward Island
TX-000531,2022-01-05,8820.486798891616,Banking,ETR,Quebec
TX-000532,2022-01-17,22912.004629646395,Securities,STR,Prince Edward Island
TX-000533,2022-03-11,4267.564037463602,Securities,STR,British Columbia
TX-000534,2022-08-04,2621.3210244813868,Money Services,CDR,Newfoundland and Labrador
TX-000535,2022-06-28,14582.209358948247,Securities,LCTR,Ontario
TX-000536,2022-08-27,4061.905609914378,Trust and Loan,STR,British Columbia
TX-000537,2022-04-26,12.699564466098767,Money Services,STR,British Columbia
TX-000538,2022-03-04,13627.46314904633,Securities,LCTR,Ontario
TX-000539,2022-10-14,6985.048199067041,Casino,CDR,Alberta
TX-000540,2022-11-19,6028.034724773197,Banking,STR,Newfoundland and Labrador
TX-000541,2022-07-13,1761.3123660467854,Money Services,LCTR,Prince Edward Island
TX-000542,2022-06-12,106060.81147035769,Money Services,ETR,Manitoba
TX-000543,2022-05-15,182.30898102477465,Banking,LCTR,Alberta
TX-000544,2022-05-21,7507.431753940881,Casino,LCTR,Prince Edward Island
TX-000545,2022-06-13,6187.185559322373,Banking,LCTR,Ontario
TX-000546,2022-09-17,2325.635521553664,Banking,LCTR,British Columbia
TX-000547,2022-07-07,4108.490626009815,Money Services,STR,British Columbia
TX-000548,2022-12-24,1530.6298921638063,Banking,LCTR,Prince Edward Island
TX-000549,2022-05-24,2972.339553754064,Banking,ETR,Ontario
TX-000550,2022-10-17,1410.6275729891115,Casino,CDR,Nova Scotia
TX-000551,2022-01-27,89.49059988164754,Securities,ETR,Ontario
TX-000552,2022-06-07,36876.60295993841,Money Services,LCTR,Ontario
TX-000553,2022-08-02,867.8584115866217,Money Services,ETR,Ontario
TX-000554,2022-02-23,302.4104064031374,Money Services,STR,Ontario
TX-000555,2022-02-22,9189.373674962,Securities,LCTR,British Columbia
TX-000556,2022-09-21,1350.2798571095332,Securities,STR,British Columbia
TX-000557,2022-12-20,6680.465697386701,Banking,LCTR,British Columbia
TX-000558,2022-08-29,3314.422658803973,Banking,STR,Ontario
TX-000559,2022-12-09,4192.426115679739,Securities,LCTR,Quebec
TX-000560,2022-11-16,1642.4983137883276,Banking,LCTR,Manitoba
TX-000561,2022-06-11,1622.6538425762249,Casino,ETR,Nova Scotia
TX-000562,2022-06-26,2086.269249911605,Real Estate,LCTR,British Columbia
TX-000563,2022-08-06,3946.2106723411994,Real Estate,ETR,Ontario
TX-000564,2022-06-24,758.0167619611844,Money Services,LCTR,Saskatchewan
TX-000565,2022-12-30,570.9149103721289,Money Services,CDR,Manitoba
TX-000566,2022-12-06,8385.570103542226,Money Services,STR,Newfoundland and Labrador
TX-000567,2022-10-31,2147.415509122381,Real Estate,LCTR,British Columbia
TX-000568,2022-09-13,2020.0882861502655,Securities,STR,Prince Edward Island
TX-000569,2022-07-29,3788.4577759220538,Securities,ETR,Newfoundland and Labrador
TX-000570,2022-06-15,2913.357439806412,Real Estate,STR,Ontario
TX-000571,2022-06-22,147.4784034079235,Securities,CDR,British Columbia
TX-000572,2022-01-03,1638.1229331183733,Money Services,LCTR,Ontario
TX-000573,2022-03-06,14198.185502190803,Banking,LCTR,Alberta
TX-000574,2022-04-28,8392.028148826028,Securities,STR,Ontario
TX-000575,2022-01-13,2100.1198226974016,Banking,STR,British Columbia
TX-000576,2022-05-18,128.52321451591874,Money Services,LCTR,Quebec
TX-000577,2022-01-24,6756.229367866111,Real Estate,STR,Newfoundland and Labrador
TX-000578,2022-11-17,1612.621011358113,Casino,ETR,Ontario
TX-000579,2022-07-05,11778.25341077451,Securities,STR,Newfoundland and Labrador
TX-000580,2022-08-21,525.6238160488458,Banking,STR,Manitoba
TX-000581,2022-02-02,7114.39197196908,Banking,LCTR,Ontario
TX-000582,2022-07-27,1532.1767036801148,Money Services,CDR,Quebec
TX-000583,2022-06-09,14975.68103128978,Casino,ETR,Ontario
TX-000584,2022-08-02,683.3835594388837,Real Estate,ETR,Quebec
TX-000585,2022-08-14,3030.649635717815,Money Services,LCTR,Alberta
TX-000586,2022-03-31,53630.786564700735,Banking,LCTR,Ontario
TX-000587,2022-11-27,27293.666932700507,Banking,LCTR,British Columbia
TX-000588,2022-07-18,625.8306219932285,Money Services,ETR,Ontario
TX-000589,2022-09-24,39496.790837078246,Securities,CDR,British Columbia
TX-000590,2022-11-17,1845.529118265099,Real Estate,STR,Ontario
TX-000591,2022-02-16,253.3345247328178,Money Services,LCTR,Quebec
TX-000592,2022-03-25,4898.846229845073,Securities,STR,Saskatchewan
TX-000593,2022-08-14,1171.4067494245771,Securities,LCTR,Alberta
TX-000594,2022-10-21,18751.960088096643,Casino,LCTR,British Columbia
TX-000595,2022-08-11,181.19281397194652,Banking,LCTR,British Columbia
TX-000596,2022-08-23,5663.868277676583,Banking,CDR,Ontario
TX-000597,2022-12-17,1171.9009494289967,Trust and Loan,STR,Saskatchewan
TX-000598,2022-02-17,2322.0415398575733,Trust and Loan,LCTR,British Columbia
TX-000599,2022-12-23,2583.323809820359,Securities,STR,Ontario
TX-000600,2022-06-03,57.33047705338778,Casino,ETR,Newfoundland and Labrador
TX-000601,2022-09-30,26288.24177570321,Securities,CDR,Prince Edward Island
TX-000602,2022-05-21,11603.449067054811,Casino,LCTR,British Columbia
TX-000603,2022-02-08,8369.582514033385,Trust and Loan,ETR,Quebec
TX-000604,2022-02-13,48.82663898426731,Banking,LCTR,Quebec
TX-000605,2022-09-12,4954.788402218253,Banking,LCTR,Quebec
TX-000606,2022-04-01,1242.497748132283,Banking,LCTR,Quebec
TX-000607,2022-06-22,517.4774703431862,Banking,LCTR,Quebec
TX-000608,2022-05-09,185.50384595633852,Casino,LCTR,Newfoundland and Labrador
TX-000609,2022-04-27,133.53075312143804,Banking,LCTR,Manitoba
TX-000610,2022-01-17,8582.175537657431,Banking,LCTR,Newfoundland and Labrador
TX-000611,2022-11-20,11204.701156143794,Real Estate,ETR,Saskatchewan
TX-000612,2022-12-09,3258.500797777193,Banking,STR,Alberta
TX-000613,2022-10-05,12395.442665805253,Banking,CDR,Ontario
TX-000614,2022-05-19,3929.532020695279,Securities,LCTR,Quebec
TX-000615,2022-04-19,1902.873505317102,Real Estate,CDR,Quebec
TX-000616,2022-05-12,9997.173448969581,Real Estate,LCTR,British Columbia
TX-000617,2022-02-10,1505.2381051891239,Securities,STR,Ontario
TX-000618,2022-11-20,1502.2802681064572,Real Estate,LCTR,Alberta
TX-000619,2022-10-10,10600.519471618167,Banking,LCTR,Prince Edward Island
TX-000620,2022-01-04,679.6919918874722,Real Estate,LCTR,Manitoba
TX-000621,2022-10-06,19139.726329808615,Securities,LCTR,Ontario
TX-000622,2022-09-06,256.401219960154,Securities,ETR,British Columbia
TX-000623,2022-04-13,1561.279765186081,Banking,STR,Alberta
TX-000624,2022-10-30,885.4423951930146,Banking,ETR,Ontario
TX-000625,2022-06-18,11269.114229224195,Securities,LCTR,New Brunswick
TX-000626,2022-01-25,1236.4317450669394,Banking,STR,New Brunswick
TX-000627,2022-02-16,9297.51711001867,Trust and Loan,ETR,Newfoundland and Labrador
TX-000628,2022-05-29,669.6701983014774,Securities,LCTR,Prince Edward Island
TX-000629,2022-02-01,759.9194120506825,Casino,LCTR,Saskatchewan
TX-000630,2022-01-10,3008.3933074944325,Securities,CDR,Ontario
TX-000631,2022-05-03,7668.390559409102,Banking,LCTR,Ontario
TX-000632,2022-10-19,32049.64069691048,Securities,STR,British Columbia
TX-000633,2022-07-17,17601.7816528416,Money Services,ETR,Quebec
TX-000634,2022-03-22,126.16539893693269,Banking,STR,British Columbia
TX-000635,2022-12-06,36476.190160404396,Real Estate,ETR,Ontario
TX-000636,2022-06-24,2568.409904122635,Securities,LCTR,Ontario
TX-000637,2022-04-10,8535.380778510382,Money Services,LCTR,Alberta
TX-000638,2022-03-19,6266.990393913538,Trust and Loan,LCTR,British Columbia
TX-000639,2022-11-11,3206.5803612211985,Money Services,LCTR,Ontario
TX-000640,2022-07-12,1592.2345591810072,Securities,STR,Saskatchewan
TX-000641,2022-05-27,2238.9607862450875,Banking,ETR,British Columbia
TX-000642,2022-05-31,1644.402686254247,Casino,LCTR,Alberta
TX-000643,2022-07-25,4802.299243356274,Securities,ETR,Quebec
TX-000644,2022-07-29,1204.6868606371497,Banking,STR,Alberta
TX-000645,2022-02-22,1578.4577238468978,Securities,LCTR,New Brunswick
TX-000646,2022-02-26,13197.115994541608,Money Services,STR,Newfoundland and Labrador
TX-000647,2022-02-19,2545.713557814031,Money Services,LCTR,Alberta
TX-000648,2022-02-16,2118.4635114626362,Trust and Loan,ETR,Ontario
TX-000649,2022-08-03,928.1158083136809,Securities,ETR,British Columbia
TX-000650,2022-01-29,1704.2569711174306,Real Estate,CDR,Alberta
TX-000651,2022-03-03,3397.816159135192,Banking,CDR,British Columbia
TX-000652,2022-11-14,3830.8701993564464,Banking,LCTR,British Columbia
TX-000653,2022-06-26,2247.560246055098,Banking,STR,Ontario
TX-000654,2022-07-27,4895.274070594493,Securities,LCTR,British Columbia
TX-000655,2022-10-22,784.7745729483835,Real Estate,STR,Nova Scotia
TX-000656,2022-05-28,4413.238320876447,Money Services,LCTR,Manitoba
TX-000657,2022-10-17,6269.022840450602,Securities,LCTR,Ontario
TX-000658,2022-12-18,4573.956234674297,Banking,STR,Ontario
TX-000659,2022-03-06,510.6291202625801,Securities,LCTR,British Columbia
TX-000660,2022-02-17,26.85421142928357,Casino,LCTR,Newfoundland and Labrador
TX-000661,2022-10-11,4843.736179340131,Securities,CDR,Ontario
TX-000662,2022-03-24,25397.769043872413,Securities,ETR,British Columbia
TX-000663,2022-10-15,1014.8516479490465,Money Services,LCTR,Ontario
TX-000664,2022-06-27,396.4571690603358,Money Services,CDR,Nova Scotia
TX-000665,2022-09-28,9736.004835697719,Securities,LCTR,Saskatchewan
TX-000666,2022-12-14,4623.340610269802,Money Services,STR,Ontario
TX-000667,2022-06-17,5288.560438069343,Casino,STR,Quebec
TX-000668,2022-03-04,1924.4357883187968,Banking,STR,Quebec
TX-000669,2022-07-22,2785.0371582213816,Money Services,LCTR,Ontario
TX-000670,2022-12-04,2046.7967710990686,Banking,ETR,Newfoundland and Labrador
TX-000671,2022-06-13,19432.089840437864,Securities,STR,Ontario
TX-000672,2022-11-17,1239.7031277310177,Trust and Loan,STR,Prince Edward Island
TX-000673,2022-07-28,17569.995904191368,Securities,LCTR,Manitoba
TX-000674,2022-10-11,16838.53743520426,Real Estate,STR,Prince Edward Island
TX-000675,2022-09-15,4887.967791277648,Banking,ETR,Nova Scotia
TX-000676,2022-04-24,5206.762122667809,Real Estate,STR,Quebec
